Facility ID,Facility Name,Short Description,Description,Facility Open Date,Facility Address 1,Facility Address 2,Facility City,Facility State,Facility Zip Code,Facility Phone Number,Facility Fax Number,Facility Website,Facility County Code,Facility County,Regional Office ID,Regional Office,Main Site Name,Main Site Facility ID,Operating Certificate Number,Operator Name,Operator Address 1,Operator Address 2,Operator City,Operator State,Operator Zip Code,Cooperator Name,Cooperator Address,Cooperator Address 2,Cooperator City,Cooperator State,Cooperator Zip Code,Ownership Type,Facility Latitude,Facility Longitude,Facility Location
6869,"Long Island Center for Digestive Health, LLC",DTC,Diagnostic and Treatment Center,06/15/2006,106 Charles Lindbergh Boulevard,,Uniondale,New York,11553,5167941868,,,29,Nassau,7,Metropolitan Area Regional Office - Long Island,,,2905203R,"Long Island Center for Digestive Health, LLC",1103 Stewart Avenue,,Garden City,New York,11530,,,,,New York,,LLC,40.726667,-73.602846,"(40.726667, -73.602846)"
4826,Seton Health at Schuyler Ridge Residential Healthcare,NH,Residential Health Care Facility - SNF,02/11/1994,1 Abele Boulevard,,Clifton Park,New York,12065,5183711400,,,45,Saratoga,4,Capital District Regional Office,,,4552300N,Seton Health at Schuyler Ridge Residential Healthcare,74 New Turnpike Road,,Troy,New York,12182,St. Peter's Health Partners,315 South Manning Boulevard,,Albany,New York,12208,Not for Profit Corporation,42.868931,-73.781731,"(42.868931, -73.781731)"
7111,"Newtown Dialysis Center, Inc",DTC,Diagnostic and Treatment Center,07/16/1997,29-20 Newtown Avenue,,Astoria,New York,11102,7187282222,,,7096,Queens,5,Metropolitan Area Regional Office - New York City,,,7003247R,"Newtown Dialysis Center, Inc",29-20 Newtown Avenue,,Astoria,New York,11102,,,,,New York,,Business Corporation,40.768738,-73.92173,"(40.768738, -73.92173)"
7245,"Renal Care of Rockland, Inc",DTC,Diagnostic and Treatment Center,10/01/1997,131 Route 303,,Valley Cottage,New York,10989,8452682777,,,43,Rockland,6,Metropolitan Area Regional Office - New Rochelle,,,4350202R,"Renal Care of Rockland, Inc",131 Route 303,,Valley Cottage,New York,10989,,,,,New York,,Business Corporation,41.1199,-73.942245,"(41.1199, -73.942245)"
9793,Eye Surgery Center of New York,DTC,Diagnostic and Treatment Center,04/07/2015,"3130 Grand Concourse, Suite B5",,Bronx,New York,10458,,,,7094,Bronx,5,Metropolitan Area Regional Office - New York City,,,7000283R,"Mark Fromer, LLC",550 Park Avenue,,New York,New York,10065,,,,,New York,,LLC,40.875186,-73.885819,"(40.875186, -73.885819)"
4555,Iroquois Nursing Home Inc,NH,Residential Health Care Facility - SNF,11/02/1992,4600 Southwood Heights Drive,,Jamesville,New York,13078,3154691300,,,33,Onondaga,3,Central New York Regional Office,,,3353300N,Iroquois Nursing Home Inc,4600 Southwood Hghts Drive,,Jamesville,New York,13078,,,,,New York,,Not for Profit Corporation,42.995564,-76.12001,"(42.995564, -76.12001)"
10310,The New York Proton Center,DTC,Diagnostic and Treatment Center,07/19/2019,225 East 126th Street,,New York,New York,10035,6469689068,,,7093,New York,5,Metropolitan Area Regional Office - New York City,,,7002816R,The New York Proton Center,225 East 126th Street,,New York,New York,10035,,,,,New York,,Not for Profit Corporation,,,
1430,Atrium Center for Rehabilitation and Nursing,NH,Residential Health Care Facility - SNF,01/01/1991,630 E 104th Street,,Brooklyn,New York,11236,7182403100,,,7095,Kings,5,Metropolitan Area Regional Office - New York City,,,7001378N,River Manor Corporation,630 East 104th Street,,Brooklyn,New York,11236,,,,,New York,,Business Corporation,40.64941,-73.898132,"(40.64941, -73.898132)"
8547,East End Dialysis Center,DTC,Diagnostic and Treatment Center,11/08/2007,762 Harrison Avenue,,Riverhead,New York,11901,6313692005,,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,,,5155204R,"East End Dialysis Management, LLC",762 Harrison Avenue,,Riverhead,New York,11901,,,,,New York,,LLC,40.928474,-72.678932,"(40.928474, -72.678932)"
5,St Peters Hospital,HOSP,Hospital,01/01/1901,315 South Manning Blvd,,Albany,New York,12208,5184541550,,,1,Albany,4,Capital District Regional Office,,,0101004H,St Peters Hospital Inc,315 South Manning Blvd,,Albany,New York,12208,St. Peter's Health Partners,315 South Manning Boulevard,,Albany,New York,12208,Not for Profit Corporation,42.657539,-73.803879,"(42.657539, -73.803879)"
1750,"Clove Lakes Health Care and Rehabilitation Center, Inc",NH,Residential Health Care Facility - SNF,08/01/1979,25 Fanning Street,,Staten Island,New York,10314,7182897900,,,7097,Richmond,5,Metropolitan Area Regional Office - New York City,,,7004321N,"Clove Lakes Health Care & Rehabilitation Center, Inc",25 Fanning St Box 140703,,Staten Island,New York,10314,,,,,New York,,Business Corporation,40.608437,-74.122993,"(40.608437, -74.122993)"
9326,Brooklyn Dialysis Center,DTC,Diagnostic and Treatment Center,09/05/2012,915 Dean Street,,Brooklyn,New York,11238,3479152140,7182304185,,7095,Kings,5,Metropolitan Area Regional Office - New York City,,,7001131R,"Brooklyn Dialysis Center, LLC",915 Dean Street,,Brooklyn,New York,11238,,,,,New York,,LLC,40.678535,-73.959801,"(40.678535, -73.959801)"
3901,JGB Rehabilitation Corp,DTC,Diagnostic and Treatment Center,01/11/1988,80 West End Avenue,,New York,New York,10023,2127697879,,,7093,New York,5,Metropolitan Area Regional Office - New York City,,,7002131R,JGB Rehabilitation Corp,15 West 65th Street,,New York,New York,10023,,,,,New York,,Not for Profit Corporation,40.774257,-73.98805,"(40.774257, -73.98805)"
839,Schenectady Center for Rehabilitation and Nursing,NH,Residential Health Care Facility - SNF,02/01/1989,526 Altamont Ave,,Schenectady,New York,12303,5183466121,5183467512,,46,Schenectady,4,Capital District Regional Office,,,4601307N,CLR Schenectady LLC,526 Altamont Avenue,,Schenectady,New York,12303,,,,,New York,,LLC,42.792469,-73.933044,"(42.792469, -73.933044)"
213,Mercy Hospital of Buffalo,HOSP,Hospital,01/01/1901,565 Abbott Road,,Buffalo,New York,14220,7168267000,,,14,Erie,1,Western Regional Office - Buffalo,,,1401008H,Mercy Hospital of Buffalo Inc,565 Abbott Road,,Buffalo,New York,14220,"Catholic Health System, Inc.",144 Genesee Street,,Buffalo,New York,14203,Not for Profit Corporation,42.84853,-78.812859,"(42.84853, -78.812859)"
482,St. Mary's Healthcare - Amsterdam Memorial Campus,HOSP,Hospital,01/01/1901,4988 Sthwy 30,,Amsterdam,New York,12010,5188423100,,,28,Montgomery,4,Capital District Regional Office,St. Mary's Healthcare,484,2801001H,St. Mary's Healthcare,427 Guy Park Ave,,Amsterdam,New York,12010,,,,,New York,,Not for Profit Corporation,42.961201,-74.186272,"(42.961201, -74.186272)"
716,The Villages of Orleans Health and Rehabilitation Center,NH,Residential Health Care Facility - SNF,01/01/1901,14012 Route 31,,Albion,New York,14411,5855893225,5855896567,,36,Orleans,1,Western Regional Office - Buffalo,,,3620301N,Comprehensive at Orleans LLC,14012 Route 31,,Albion,New York,14411,,,,,New York,,LLC,43.240555,-78.216614,"(43.240555, -78.216614)"
1756,Staten Island Care Center,NH,Residential Health Care Facility - SNF,02/01/1989,200 Lafayette Avenue,,Staten Island,New York,10301,7184489000,,,7097,Richmond,5,Metropolitan Area Regional Office - New York City,,,7004314N,Staten Island Care Center LLC,200 Layfayette Avenue,,Staten Island,New York,10301,,,,,New York,,LLC,40.640015,-74.094337,"(40.640015, -74.094337)"
825,Saratoga Center for Rehab and Skilled Nursing Care,NH,Residential Health Care Facility - SNF,01/01/1901,149 Ballston Avenue,,Ballston Spa,New York,12020,5188852288,,,45,Saratoga,4,Capital District Regional Office,,,4520302N,Saratoga Center for Care LLC,149 Ballston Avenue,,Ballston Spa,New York,12020,,,,,New York,,LLC,42.996357,-73.853653,"(42.996357, -73.853653)"
1226,Gold Crest Care Center,NH,Residential Health Care Facility - SNF,03/15/1979,2316 Bruner Avenue,,Bronx,New York,10469,7188826400,,,7094,Bronx,5,Metropolitan Area Regional Office - New York City,,,7000376N,Gold Crest Care Center,2316 Bruner Ave,,Bronx,New York,10469,,,,,New York,,Business Corporation,40.859093,-73.833366,"(40.859093, -73.833366)"
953,Luxor Nursing and Rehabilitation at Mills Pond,NH,Residential Health Care Facility - SNF,01/01/1991,273 Moriches Road,,St James,New York,11780,6318628990,6316214060,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,,,5157319N,S&J Operational LLC,273 Moriches Road,,St James,New York,11780,,,,,New York,,LLC,40.878963,-73.141792,"(40.878963, -73.141792)"
9148,"SurgiCare of Manhattan, LLC",DTC,Diagnostic and Treatment Center,05/18/2010,800 Second Avenue,7th Floor,New York,New York,10017,2124191016,2128670342,,7093,New York,5,Metropolitan Area Regional Office - New York City,,,7002194R,"SurgiCare of Manhattan, LLC",800 Second Avenue,7th Floor,New York,New York,10017,,,,,New York,,LLC,40.749851,-73.972107,"(40.749851, -73.972107)"
1154,Wyoming County Community Hospital SNF,NH,Residential Health Care Facility - SNF,01/01/1901,400 North Main Street,,Warsaw,New York,14569,5857862233,,,60,Wyoming,1,Western Regional Office - Buffalo,,,6027000N,County of Wyoming,Wyoming County Courthouse,,Warsaw,New York,14569,,,,,New York,,County,42.753513,-78.132454,"(42.753513, -78.132454)"
5905,Kendal at Ithaca,NH,Residential Health Care Facility - SNF,12/26/1995,2230 North Triphammer Road,,Ithaca,New York,14850,6072665310,,,54,Tompkins,3,Central New York Regional Office,,,5401308N,"Kendal at Ithaca, Inc",2230 North Triphammer Road,,Ithaca,New York,14850,Kendal New York,1010 Kendal Way,,Sleepy Hollow,New York,10591,Not for Profit Corporation,42.476295,-76.48188,"(42.476295, -76.48188)"
516,The Grand Pavilion for Rehab & Nursing at Rockville Centre,NH,Residential Health Care Facility - SNF,01/01/1901,41 Maine Avenue,,Rockville Centre,New York,11570,5165367730,5165364052,,29,Nassau,7,Metropolitan Area Regional Office - Long Island,,,2909305N,"Rockville Operating, LLC",41 Main Avenue,,Rockville Center,New York,11570,,,,,New York,,LLC,40.664047,-73.651192,"(40.664047, -73.651192)"
1252,Morningside Nursing and Rehabilitation Center,NH,Residential Health Care Facility - SNF,01/01/1901,1000 Pelham Parkway South,,Bronx,New York,10461,7184098200,,,7094,Bronx,5,Metropolitan Area Regional Office - New York City,,,7000391N,"Morningside Acquisition I, LLC",1000 Pelham Parkway South,,Bronx,New York,10461,,,,,New York,,LLC,40.856792,-73.859024,"(40.856792, -73.859024)"
409,Highland Hospital,HOSP,Hospital,01/01/1901,1000 South Avenue,,Rochester,New York,14620,5854732200,,,27,Monroe,2,Western Regional Office - Rochester,,,2701001H,"Strong Partners Health System, Inc.",601 Elmwood Avenue,,Rochester,New York,14642,Highland Hospital of Rochester Inc,South Avenue At Bellevue Dr,,Rochester,New York,14620,Not for Profit Corporation,43.135769,-77.607544,"(43.135769, -77.607544)"
1122,New York-Presbyterian Lawrence Hospital,HOSP,Hospital,01/01/1901,55 Palmer Avenue,,Bronxville,New York,10708,9147871000,,,59,Westchester,6,Metropolitan Area Regional Office - New Rochelle,New York-Presbyterian Hospital - New York Weill Cornell Center,1458,7002054H,The New York and Presbyterian Hospital,622 West 168th Street,,New York,New York,10032,,,,,New York,,Not for Profit Corporation,40.941673,-73.836334,"(40.941673, -73.836334)"
1727,Mt Vernon Neighborhood Health Center,DTC,Diagnostic and Treatment Center,05/18/1982,107 West Fourth Street,,Mt Vernon,New York,10550,9146997200,,,59,Westchester,6,Metropolitan Area Regional Office - New Rochelle,,,5903200R,Mt Vernon Neighborhood Health Center Inc,107 W 4th Street,,Mt Vernon,New York,10550,,,,,New York,,Not for Profit Corporation,40.903416,-73.838448,"(40.903416, -73.838448)"
3730,Community Health Center of the North Country,DTC,Diagnostic and Treatment Center,05/14/1999,4 Commerce Lane,,Canton,New York,13617,3153799667,,,44,Saint Lawrence,3,Central New York Regional Office,,,4420200R,UCPA of the North Country Inc,101 Main Street,,Canton,New York,13617,,,,,New York,,Not for Profit Corporation,44.589157,-75.177544,"(44.589157, -75.177544)"
4771,Refuah Health Center,DTC,Diagnostic and Treatment Center,06/16/1993,728 North Main Street,,Spring Valley,New York,10977,8453549300,8453549448,,43,Rockland,6,Metropolitan Area Regional Office - New Rochelle,,,4353202R,Refuah Health Center,728 North Main Street,,Spring Valley,New York,10977,,,,,New York,,Not for Profit Corporation,41.13995,-74.035431,"(41.13995, -74.035431)"
12,Oswego Hospital - Alvin L Krakau Comm Mtl Health Center Div,HOSP,Hospital,02/01/1981,74 Bunner Street,,Oswego,New York,13126,3153495526,,,37,Oswego,3,Central New York Regional Office,Oswego Hospital,727,3702000H,Oswego Hospital Inc,110 West Sixth Street,,Oswego,New York,13126,,,,,New York,,Not for Profit Corporation,43.450497,-76.490562,"(43.450497, -76.490562)"
6808,"La Casa De Salud, Inc.",DTC,Diagnostic and Treatment Center,01/09/2006,966 Prospect Avenue,,Bronx,New York,10459,7188421412,,,7094,Bronx,5,Metropolitan Area Regional Office - New York City,,,7000271R,"La Casa De Salud, Inc",966 Prospect Avenue,,Bronx,New York,10459,,,,,New York,,Not for Profit Corporation,40.822506,-73.90036,"(40.822506, -73.90036)"
730,Oswego County Health Dept,DTC,Diagnostic and Treatment Center,09/27/1979,70 Bunner Street,,Oswego,New York,13126,3153493545,,,37,Oswego,3,Central New York Regional Office,,,3702201R,Oswego County Health Department,70 Bunner Street,,Oswego,New York,13126,,,,,New York,,County,43.450394,-76.490829,"(43.450394, -76.490829)"
729,Oswego County Opportunities Inc,DTC,Diagnostic and Treatment Center,01/01/1901,10 George Street,,Oswego,New York,13126,3155984735,,,37,Oswego,3,Central New York Regional Office,,,3702200R,Oswego County Opportunities Inc,223 Oneida Street,,Fulton,New York,13069,,,,,New York,,Not for Profit Corporation,43.466839,-76.485199,"(43.466839, -76.485199)"
102,UPMC Chautauqua at WCA,HOSP,Hospital,08/17/1990,51 Glasgow Avenue,,Jamestown,New York,14701,7164870141,7166648336,,6,Chautauqua,1,Western Regional Office - Buffalo,UPMC Chautauqua at WCA,103,0602001H,UPMC Chautauqua at WCA,207 Foote Avenue,,Jamestown,New York,14701,"UPMC Chautauqua Services, Inc.",207 Foote Avenue,,Jamestown,New York,14701,Not for Profit Corporation,42.091541,-79.245094,"(42.091541, -79.245094)"
9444,NY Med,DTC,Diagnostic and Treatment Center,02/22/2013,69-15b Austin Street,,Forest Hills,New York,11375,7185750300,,,7096,Queens,5,Metropolitan Area Regional Office - New York City,,,7003275R,"Queens Medical Pavilion, LLC",69-15b Austin Street,,Forest Hills,New York,11375,,,,,New York,,LLC,40.721569,-73.84848,"(40.721569, -73.84848)"
9804,Empire State Ambulatory Surgery Center,DTC,Diagnostic and Treatment Center,02/19/2015,3170 Webster Avenue,,Bronx,New York,10467,,,,7094,Bronx,5,Metropolitan Area Regional Office - New York City,,,7000284R,"Bronx SC, LLC",3170 Webster Avenue,,Bronx,New York,10467,,,,,New York,,LLC,40.872658,-73.874819,"(40.872658, -73.874819)"
10138,Cornerstone Urgent Care Center,DTC,Diagnostic and Treatment Center,04/18/2018,2968 Chili Avenue,,Chili,New York,14624,,,,27,Monroe,2,Western Regional Office - Rochester,,,2751200R,"Cornerstone Urgent Care Center, LLC",2968 Chili Avenue,,Chili,New York,14624,,,,,New York,,LLC,43.115259,-77.729796,"(43.115259, -77.729796)"
7851,Cataract Center for the Adirondacks,DTC,Diagnostic and Treatment Center,09/21/1999,450 Margaret St,,Plattsburgh,New York,12901,5185613144,,,9,Clinton,4,Capital District Regional Office,,,0901202R,"Plattsburgh Asc,LLC",450 Margaret St,,Plattsburgh,New York,12901,,,,,New York,,LLC,44.716404,-73.444206,"(44.716404, -73.444206)"
989,HealthAlliance Hospital Mary's Avenue Campus,HOSP,Hospital,01/01/1901,105 Marys Avenue,,Kingston,New York,12401,8453382500,,,55,Ulster,6,Metropolitan Area Regional Office - New Rochelle,,,5501000H,HealthAlliance Hospital Mary's Avenue Campus,105 Mary's Avenue,,Kingston,New York,12401,Westchester County Health Care Corporation,"100 Woods Road, Taylor Pavilion 2nd Floor",,Valhalla,New York,10595,Not for Profit Corporation,41.922276,-73.999237,"(41.922276, -73.999237)"
9700,Lenox Health Greenwich Village,HOSP,Hospital,07/17/2014,30 Seventh Avenue,,New York,New York,10011,5164658018,,,7093,New York,5,Metropolitan Area Regional Office - New York City,Lenox Hill Hospital,1450,7002017H,Lenox Hill Hospital,100 East 77 Street,,New York,New York,10021,"Northwell Quality and Medical Affairs, Inc.",2000 Marcus Ave.,,New Hyde Park,New York,11042,Not for Profit Corporation,40.737576,-74.000488,"(40.737576, -74.000488)"
9463,"Queens Boulevard ASC, LLC",DTC,Diagnostic and Treatment Center,03/25/2013,95-25 Queens Boulevard,,Rego Park,New York,11374,7184068000,7182751330,,7096,Queens,5,Metropolitan Area Regional Office - New York City,,,7003276R,"Queens Boulevard ASC, LLC",95-25 Queens Boulevard,,Rego Park,New York,11374,,,,,New York,,LLC,40.730934,-73.863846,"(40.730934, -73.863846)"
1022,Granville Center for Rehabilitation and Nursing,NH,Residential Health Care Facility - SNF,03/01/1988,17 Madison Street,,Granville,New York,12832,5186422710,5186421318,,57,Washington,4,Capital District Regional Office,,,5725306N,IR Operations Associates LLC,17 Madison Street,,Granville,New York,12832,,,,,New York,,LLC,43.404465,-73.271011,"(43.404465, -73.271011)"
281,Jennie B Richmond Chaffee Nursing Home Company Inc,NH,Residential Health Care Facility - SNF,01/01/1901,222 East Main Street,,Springville,New York,14141,7165922871,,,14,Erie,1,Western Regional Office - Buffalo,,,1427000N,Jennie B Richmond Chaffee Nursing Home Co Inc,222 East Main Street,,Springville,New York,14141,,,,,New York,,Not for Profit Corporation,42.508579,-78.659195,"(42.508579, -78.659195)"
9362,Menorah Campus Health Services,DTC,Diagnostic and Treatment Center,05/24/2012,461 John James Audubon Parkway,,Amherst,New York,14228,7162503108,,,14,Erie,1,Western Regional Office - Buffalo,,,1451203R,"Menorah Campus Health Services, Inc",461 John James Audubon Parkway,,Amherst,New York,14228,,,,,New York,,Not for Profit Corporation,43.015785,-78.782272,"(43.015785, -78.782272)"
6224,The Massena Free Clinic for Adults Inc,DTC,Diagnostic and Treatment Center,10/07/1999,139 Main Street,,Massena,New York,13662,3157698017,,,44,Saint Lawrence,3,Central New York Regional Office,,,4402200R,The Massena Free Clinic for Adults Inc,159 Main Street,,Massena,New York,13662,,,,,New York,,Not for Profit Corporation,44.928432,-74.891869,"(44.928432, -74.891869)"
